##gff-version  3
# Sequence Data: seqnum=1;seqlen=130266;seqhdr="scaffold_52"
# Model Data: version=Prodigal.v2.6.3;run_type=Metagenomic;model="44|Thermoplasma_volcanium_GSS1|A|39.9|11|1";gc_cont=39.90;transl_table=11;uses_sd=1
scaffold_52	Prodigal_v2.6.3	CDS	1	2994
scaffold_52	Prodigal_v2.6.3	CDS	3281	4375
scaffold_52	Prodigal_v2.6.3	CDS	4420	6279
scaffold_52	Prodigal_v2.6.3	CDS	6603	7562
scaffold_52	Prodigal_v2.6.3	CDS	7903	9075
scaffold_52	Prodigal_v2.6.3	CDS	9310	11124
scaffold_52	Prodigal_v2.6.3	CDS	11226	12266
scaffold_52	Prodigal_v2.6.3	CDS	12513	13436
scaffold_52	Prodigal_v2.6.3	CDS	13456	14457
scaffold_52	Prodigal_v2.6.3	CDS	14545	15090
scaffold_52	Prodigal_v2.6.3	CDS	15168	15554
scaffold_52	Prodigal_v2.6.3	CDS	15551	16498
scaffold_52	Prodigal_v2.6.3	CDS	16734	17693
scaffold_52	Prodigal_v2.6.3	CDS	17693	18397
scaffold_52	Prodigal_v2.6.3	CDS	18413	20077
scaffold_52	Prodigal_v2.6.3	CDS	20077	21909
scaffold_52	Prodigal_v2.6.3	CDS	22292	23758
scaffold_52	Prodigal_v2.6.3	CDS	24306	25667
scaffold_52	Prodigal_v2.6.3	CDS	25780	27279
scaffold_52	Prodigal_v2.6.3	CDS	27276	28130
scaffold_52	Prodigal_v2.6.3	CDS	28495	30144
scaffold_52	Prodigal_v2.6.3	CDS	30250	32643
scaffold_52	Prodigal_v2.6.3	CDS	32833	33585
scaffold_52	Prodigal_v2.6.3	CDS	33910	34341
scaffold_52	Prodigal_v2.6.3	CDS	34359	35237
scaffold_52	Prodigal_v2.6.3	CDS	35686	39258
scaffold_52	Prodigal_v2.6.3	CDS	39499	40074
scaffold_52	Prodigal_v2.6.3	CDS	40136	41221
scaffold_52	Prodigal_v2.6.3	CDS	41368	45420
scaffold_52	Prodigal_v2.6.3	CDS	45443	47041
scaffold_52	Prodigal_v2.6.3	CDS	47080	48291
scaffold_52	Prodigal_v2.6.3	CDS	48423	49436
scaffold_52	Prodigal_v2.6.3	CDS	49817	50899
scaffold_52	Prodigal_v2.6.3	CDS	51099	51881
scaffold_52	Prodigal_v2.6.3	CDS	51968	52561
scaffold_52	Prodigal_v2.6.3	CDS	52794	53621
scaffold_52	Prodigal_v2.6.3	CDS	53692	54507
scaffold_52	Prodigal_v2.6.3	CDS	54504	55295
scaffold_52	Prodigal_v2.6.3	CDS	55379	55834
scaffold_52	Prodigal_v2.6.3	CDS	56155	57234
scaffold_52	Prodigal_v2.6.3	CDS	57259	58158
scaffold_52	Prodigal_v2.6.3	CDS	58325	59083
scaffold_52	Prodigal_v2.6.3	CDS	59108	59560
scaffold_52	Prodigal_v2.6.3	CDS	59846	62200
scaffold_52	Prodigal_v2.6.3	CDS	62239	63324
scaffold_52	Prodigal_v2.6.3	CDS	63353	63772
scaffold_52	Prodigal_v2.6.3	CDS	63874	64047
scaffold_52	Prodigal_v2.6.3	CDS	64225	65151
scaffold_52	Prodigal_v2.6.3	CDS	65547	65948
scaffold_52	Prodigal_v2.6.3	CDS	65995	67260
scaffold_52	Prodigal_v2.6.3	CDS	67561	68307
scaffold_52	Prodigal_v2.6.3	CDS	68321	68953
scaffold_52	Prodigal_v2.6.3	CDS	69012	70658
scaffold_52	Prodigal_v2.6.3	CDS	70865	72904
scaffold_52	Prodigal_v2.6.3	CDS	72934	73788
scaffold_52	Prodigal_v2.6.3	CDS	73983	76010
scaffold_52	Prodigal_v2.6.3	CDS	76291	77601
scaffold_52	Prodigal_v2.6.3	CDS	77965	80691
scaffold_52	Prodigal_v2.6.3	CDS	80813	81604
scaffold_52	Prodigal_v2.6.3	CDS	82096	82407
scaffold_52	Prodigal_v2.6.3	CDS	82471	83505
scaffold_52	Prodigal_v2.6.3	CDS	83597	85558
scaffold_52	Prodigal_v2.6.3	CDS	85619	86038
scaffold_52	Prodigal_v2.6.3	CDS	86067	86378
scaffold_52	Prodigal_v2.6.3	CDS	86399	87019
scaffold_52	Prodigal_v2.6.3	CDS	87164	88930
scaffold_52	Prodigal_v2.6.3	CDS	88956	90368
scaffold_52	Prodigal_v2.6.3	CDS	90390	91046
scaffold_52	Prodigal_v2.6.3	CDS	91246	91839
scaffold_52	Prodigal_v2.6.3	CDS	92081	93271
scaffold_52	Prodigal_v2.6.3	CDS	93521	95611
scaffold_52	Prodigal_v2.6.3	CDS	95925	96635
scaffold_52	Prodigal_v2.6.3	CDS	96789	98012
scaffold_52	Prodigal_v2.6.3	CDS	98385	99854
scaffold_52	Prodigal_v2.6.3	CDS	100132	101460
scaffold_52	Prodigal_v2.6.3	CDS	102020	102487
scaffold_52	Prodigal_v2.6.3	CDS	102775	104112
scaffold_52	Prodigal_v2.6.3	CDS	104211	104471
scaffold_52	Prodigal_v2.6.3	CDS	104434	104778
scaffold_52	Prodigal_v2.6.3	CDS	104794	106623
scaffold_52	Prodigal_v2.6.3	CDS	106605	107228
scaffold_52	Prodigal_v2.6.3	CDS	107489	108190
scaffold_52	Prodigal_v2.6.3	CDS	108177	108857
scaffold_52	Prodigal_v2.6.3	CDS	108898	109317
scaffold_52	Prodigal_v2.6.3	CDS	109301	110251
scaffold_52	Prodigal_v2.6.3	CDS	110268	111203
scaffold_52	Prodigal_v2.6.3	CDS	111200	112042
scaffold_52	Prodigal_v2.6.3	CDS	112066	112242
scaffold_52	Prodigal_v2.6.3	CDS	112575	112994
scaffold_52	Prodigal_v2.6.3	CDS	113013	113939
scaffold_52	Prodigal_v2.6.3	CDS	114117	114614
scaffold_52	Prodigal_v2.6.3	CDS	114981	117233
scaffold_52	Prodigal_v2.6.3	CDS	117425	118444
scaffold_52	Prodigal_v2.6.3	CDS	118705	120006
scaffold_52	Prodigal_v2.6.3	CDS	120049	121167
scaffold_52	Prodigal_v2.6.3	CDS	121588	122841
scaffold_52	Prodigal_v2.6.3	CDS	122862	124430
scaffold_52	Prodigal_v2.6.3	CDS	124753	125301
scaffold_52	Prodigal_v2.6.3	CDS	125430	126596
scaffold_52	Prodigal_v2.6.3	CDS	126601	127197
scaffold_52	Prodigal_v2.6.3	CDS	127719	129752
# Sequence Data: seqnum=2;seqlen=75661;seqhdr="scaffold_359"
# Model Data: version=Prodigal.v2.6.3;run_type=Metagenomic;model="44|Thermoplasma_volcanium_GSS1|A|39.9|11|1";gc_cont=39.90;transl_table=11;uses_sd=1
scaffold_359	Prodigal_v2.6.3	CDS	2	283
scaffold_359	Prodigal_v2.6.3	CDS	293	406
scaffold_359	Prodigal_v2.6.3	CDS	495	1436
scaffold_359	Prodigal_v2.6.3	CDS	1601	2035
scaffold_359	Prodigal_v2.6.3	CDS	2126	3604
scaffold_359	Prodigal_v2.6.3	CDS	3925	5202
scaffold_359	Prodigal_v2.6.3	CDS	5254	6144
scaffold_359	Prodigal_v2.6.3	CDS	6269	7033
scaffold_359	Prodigal_v2.6.3	CDS	7438	8250
scaffold_359	Prodigal_v2.6.3	CDS	8485	9195
scaffold_359	Prodigal_v2.6.3	CDS	9199	11070
scaffold_359	Prodigal_v2.6.3	CDS	11095	12471
